split,stem,brightness,object_count,min_object_area,mean_object_area,min_object_contrast,mean_object_contrast,width,height
train,04708,136.33621215820312,2,1421.0186880614413,3608.5313599897645,0.21320465256352428,0.23199855499411096,640,512
train,04709,138.72801208496094,1,1674.0034560000001,1674.0034560000001,0.19877660623511317,0.19877660623511317,640,512
train,04710,137.99925231933594,2,1457.989632,4316.469536030723,0.2985474927860883,0.33676233770215036,640,512
train,04711,137.25741577148438,2,1475.0042239795232,2957.5136319897597,0.0347190782399974,0.08131226929294977,640,512
train,04712,138.92807006835938,2,1700.9792640614419,4536.502048030721,0.2279574776814307,0.2417877325386763,640,512
train,04713,139.23147583007812,2,1119.985663999998,1313.9891199999981,0.13022484053714614,0.16515446068076403,640,512
train,04714,133.0026092529297,1,1150.003199999999,1150.003199999999,0.24991018106214075,0.24991018106214075,640,512
train,04715,125.12269592285156,2,1740.0115199999982,2214.0016639999976,0.027358369695101706,0.15726443013549762,640,512
train,04716,120.90086364746094,1,1249.9968000000024,1249.9968000000024,0.4006359222812966,0.4006359222812966,640,512
train,04717,121.4566421508789,2,1292.0043519999997,1617.995264000001,0.07559685082946735,0.34156619823178197,640,512
train,04718,130.28659057617188,2,2325.0147200204806,2748.491232051201,0.1619321580500536,0.3029334431312187,640,512
train,04719,139.15524291992188,1,648.00768,648.00768,0.6742815748536592,0.6742815748536592,640,512
train,04720,141.1776123046875,1,4247.969791999996,4247.969791999996,0.17581442914740408,0.17581442914740408,640,512
train,04721,141.47540283203125,1,3354.9863039795205,3354.9863039795205,0.10206148722326937,0.10206148722326937,640,512
train,04722,133.96719360351562,1,3320.0128000000004,3320.0128000000004,0.24210957769430103,0.24210957769430103,640,512
train,04723,134.6680908203125,4,810.0034560000005,4368.007520010238,0.048685105795428785,0.11020948657757373,640,512
train,04724,130.98300170898438,1,2070.0088319999973,2070.0088319999973,0.039259026887192176,0.039259026887192176,640,512
train,04725,134.69638061523438,1,1499.996159999999,1499.996159999999,0.18194825530266875,0.18194825530266875,640,512
train,04726,136.81658935546875,2,1127.0104960204774,1445.5088319692773,0.231518106129981,0.2988298204051997,640,512
train,04727,139.22943115234375,2,1457.9896320000016,1584.5051200307198,0.05471296220297048,0.1261863166117825,640,512
train,04728,140.95118713378906,1,1368.0076799999997,1368.0076799999997,0.05584105241880956,0.05584105241880956,640,512
train,04729,139.2661895751953,1,10058.013695999987,10058.013695999987,0.028728756743529427,0.028728756743529427,640,512
train,04730,140.0937042236328,1,13887.995903999992,13887.995903999992,0.05997649948868285,0.05997649948868285,640,512
train,04731,141.08746337890625,3,692.9996159385593,1537.9909973333333,0.3246130102529901,0.33625625659788305,640,512
train,04732,135.03955078125,5,1247.993856000002,3260.580467179517,0.042280627362998535,0.26409972198031106,640,512
train,04733,128.0386199951172,2,3967.999999999999,6001.963392040954,0.0970758023456733,0.11927219673558431,640,512
train,04734,133.28189086914062,2,1264.9838719795227,2143.00588802048,0.10569801835492733,0.16126583223542196,640,512
train,04735,131.76205444335938,3,1320.0015360000002,3566.6842880136523,0.052238716552223986,0.22537055818339716,640,512
train,04736,131.0273895263672,5,781.98617604096,2781.985996799999,0.045851971746197914,0.1551009270521925,640,512
train,04737,130.5113067626953,3,2438.008832000001,4682.005034653015,0.07658677021484965,0.10591980631256008,640,512
train,04738,131.43258666992188,4,1471.9795200000044,2368.998623969283,0.16576901234451474,0.21960314957181892,640,512
train,04739,130.21664428710938,3,1275.9971840000035,3333.678144006828,0.13014910805362334,0.13180580375489706,640,512
train,04740,136.8104705810547,4,1351.9933439999998,4699.0167040000015,0.06182436442656287,0.17797611215938156,640,512
train,04741,135.22427368164062,4,1566.015103959039,2641.5028160102397,0.12887545249249235,0.21063402929909686,640,512
train,04742,138.07901000976562,3,1568.0,2138.322794687146,0.14140454827469728,0.1726077237354436,640,512
train,04743,135.85690307617188,4,900.0038400000005,3857.7732000153596,0.09425677960376105,0.20027695796298672,640,512
train,04744,128.78553771972656,1,2048.0,2048.0,0.3260006024408901,0.3260006024408901,640,512
train,04745,129.63375854492188,2,2077.01548793856,2143.506655969281,0.15994716611521556,0.22586540481164502,640,512
train,04746,130.39808654785156,3,1101.979008040961,1712.3193386871471,0.048572516880072955,0.16567084234526924,640,512
train,04747,128.15431213378906,6,1024.9852800204756,1649.0037760273055,0.0035705389951684856,0.10400631063091409,640,512
train,04748,123.2368392944336,6,882.0107519590397,1434.1717013299203,0.0012463497917358725,0.16042858573573499,640,512
train,04749,121.39859771728516,15,599.9984639999998,1950.5312341469864,0.0022846450972808918,0.14138909233061578,640,512
train,04750,137.4069061279297,5,2257.0266240614415,2764.4015360081917,0.007189711384910655,0.16309939493404424,640,512
train,04751,119.50856018066406,4,1356.9767040614347,1811.7431200153587,0.0018581510753677359,0.081432738971353,640,512
train,04752,137.5155029296875,4,1199.9846400000006,1639.7409760051207,0.05987829988860448,0.1272699575389308,640,512
train,04753,130.2288360595703,4,781.9861760409566,1159.9975360102385,0.10075861711129304,0.19965944024188556,640,512
train,04754,137.6066436767578,6,1080.0046080000031,1425.3295573401595,0.012852638374444898,0.11439349812063636,640,512
train,04755,118.9502944946289,5,1311.9979520000015,1789.602585575424,0.007705606754181139,0.11843402846146187,640,512
train,04756,133.43856811523438,2,2646.023552040957,2748.01017602048,0.1363372965603426,0.1502295188503057,640,512
train,04757,131.3022003173828,3,1343.9999999999998,3113.3347840000047,0.17957969636512114,0.2647714417550847,640,512
train,04758,126.2463150024414,3,1344.0,2447.9999999999995,0.2801712584929137,0.40961902735958794,640,512
train,04759,89.39622497558594,4,1536.0,2666.502047989762,0.03909495640862168,0.10880687703308395,640,512
train,04760,93.4144515991211,7,2015.0188159795189,3040.2982034051665,0.06877872851281162,0.18390587377286954,640,512
train,04761,106.29273986816406,7,961.0119040204797,1852.715584014629,0.07669098951829526,0.25240242967862564,640,512
train,04762,99.10482788085938,6,1449.978240040961,1792.3362346871475,0.13146860001341848,0.31592523551533336,640,512
train,04763,80.7333755493164,4,1481.9983360000012,1548.4920959795204,0.022404625171826176,0.3077836532462305,640,512
train,04764,84.05475616455078,6,1188.9850240204805,1441.003242673494,0.002729931963523691,0.25985919063614094,640,512
train,04765,83.15753173828125,9,1242.0181760409619,1551.106773337885,0.0011582052420356938,0.2863115209868968,640,512
train,04766,85.37754821777344,14,1222.0016640000003,1611.4965805699653,0.0015662689988810495,0.2868793301989577,640,512
train,04767,85.66715240478516,19,1056.0061440000009,1829.793535995687,0.0008562535904218676,0.20489269353019574,640,512
train,04768,82.49400329589844,21,1147.0177920614385,1941.1363230515194,0.012458260082009526,0.2543710037255242,640,512
train,04769,79.13471984863281,15,1310.9802880204786,1902.0639701346984,0.004822514274783304,0.16620774603637767,640,512
train,04770,73.75556945800781,7,912.0,1751.280612568503,0.1047269377256727,0.5159911995908031,640,512
train,04771,68.1973876953125,7,1106.9834880614392,2213.996214868845,0.02129006675996515,0.41650517038653884,640,512
train,04772,67.05072021484375,7,1481.9928319590413,2288.414509723064,0.03430968268659008,0.257649019258131,640,512
train,04773,72.4212875366211,6,1551.0075519795218,2586.6671146598387,0.024299558468121634,0.21298279041510745,640,512
train,04774,91.00099182128906,3,1326.002176,2277.996885333332,0.005091235460595624,0.04546151323977746,640,512
train,04775,110.85539245605469,5,644.0017919999999,1685.7954176204796,0.008545604595943878,0.15275578146388774,640,512
train,04776,130.13937377929688,15,1064.0035840000003,1583.7356032000005,0.02500682770930923,0.16587031244728553,640,512
train,04777,123.63289642333984,27,900.0038400000005,1687.594052727846,0.014527456927682099,0.15457654877278262,640,512
train,04778,119.9454574584961,31,949.9910399590402,1602.7094916115823,0.004542625803729293,0.17442028836241127,640,512
train,04779,110.87479400634766,24,935.9933440000001,1686.6239759974403,0.01848612353290402,0.2426754367518844,640,512
train,04780,111.7064437866211,18,744.0015360000002,1556.0008320068268,0.02308944229784452,0.21292100884355916,640,512
train,04781,111.1985092163086,14,1391.9969279999993,1700.642189709897,0.009801878438027153,0.316256356153767,640,512
train,04782,111.97453308105469,9,1533.9950079999996,1892.5600355487286,0.02934355518335061,0.25911332673129195,640,512
train,04783,116.0473403930664,8,1430.0016639999972,1944.5024480051193,0.09624399646685228,0.2416632265360215,640,512
train,04784,116.38212585449219,11,986.0065280000003,1728.177908374807,0.08075541703548532,0.3473977732661873,640,512
train,04785,120.99626159667969,7,1134.0099839590391,2264.1431680029264,0.0880203094281877,0.25530331388892324,640,512
train,04786,118.96566009521484,7,1391.9969279999966,2740.869174862994,0.09611189156872554,0.23810985824255826,640,512
train,04787,121.79447937011719,9,806.0016640000002,2416.33048887296,0.01159509371885471,0.19698434501426468,640,512
train,04788,119.09053039550781,9,1724.9827199385595,2324.444330648462,0.05606173927453662,0.3088250013591265,640,512
train,04789,111.32833099365234,10,1512.0179199999993,2096.4024704040967,0.15510943836463995,0.42438037133851053,640,512
train,04790,100.5828628540039,11,1121.9848960409597,1777.085009458269,0.06951946653512937,0.34158509502183443,640,512
train,04791,97.5294189453125,8,988.0033280000002,1911.7526559948803,0.10758722819787288,0.4113805707889303,640,512
train,04792,95.91329193115234,9,1310.9802880204786,1627.2155378028078,0.04208057424926029,0.3714589362764421,640,512
train,04793,100.6762924194336,7,1512.001535999999,2475.861842282789,0.03352923370144793,0.316524290084359,640,512
train,04794,101.97303771972656,7,989.99808,2254.435190842513,0.04319929086022093,0.3404585761671583,640,512
train,04795,101.10699462890625,7,1343.999999999999,2137.9902537259886,0.002235252784495381,0.3856939399673636,640,512
train,04796,96.9049072265625,6,804.98438406144,1618.4910186632526,0.0029367182597567253,0.40711053468366315,640,512
train,04797,93.71131896972656,8,1474.9763200614414,2203.3808880025604,0.029582627662211567,0.21447790483383516,640,512
train,04798,86.80187225341797,9,1065.9983359999976,2041.657052437618,0.023183048267605446,0.20241610843821978,640,512
train,04799,89.44396209716797,11,945.0060159385596,1971.0915723561893,0.043767081153254964,0.32524561535487373,640,512
train,04800,107.88099670410156,18,864.0102399999996,1914.6052800056884,0.013590193793830188,0.18869688298646234,640,512
train,04801,128.0440216064453,25,782.9857920614412,1964.1626470514673,0.02620437867880991,0.2024731688009565,640,512
train,04802,123.07682037353516,18,775.0060159795212,1894.7758577709506,0.03111078561041244,0.17321669801341535,640,512
train,04803,123.6947021484375,15,735.9897600000022,1941.6640213265064,0.0019902418246653935,0.16289215176931685,640,512
train,04804,122.53236389160156,13,647.9953920000015,1977.918685536886,0.04827138662908459,0.17217050925269212,640,512
train,04805,123.20378112792969,12,1481.9983360000015,2049.0823519982937,0.07503867155875021,0.2538268475142149,640,512
train,04806,121.25163269042969,13,1170.0049920000006,2398.071084306116,0.02067017226447512,0.26279274940119196,640,512
train,04807,123.03196716308594,16,1144.0066560000007,1694.8086039961604,0.04413433264660328,0.2686498484305774,640,512
train,04808,118.51566314697266,13,524.9980799385602,1553.1538855463389,0.02738870325269895,0.30157954616301846,640,512
train,04809,117.64830017089844,10,1247.9938559999991,1701.2002304163834,0.1288913761693032,0.360402346447958,640,512
train,04810,115.54792785644531,6,1420.982464020482,2369.5015573367464,0.06947266246904042,0.35513456907367136,640,512
train,04811,115.94197082519531,6,1574.981439979521,1702.1706346495987,0.1294798420466049,0.3569843347057946,640,512
train,04812,112.82279205322266,4,758.9879680204822,1397.9847040204793,0.6025746271251362,0.7667616652941232,640,512
train,04813,106.56291198730469,2,2012.9855360204829,2423.9916159795202,0.009602344462161364,0.019760213183544866,640,512
train,04814,101.98908996582031,8,861.01177597952,2354.372999987199,0.013550871020429907,0.18621590516960673,640,512
train,04815,91.11361694335938,18,1395.0203520614396,2380.0587982165334,0.018837566121705646,0.12547521282817461,640,512
train,04816,66.84476470947266,27,896.0081920000011,1946.0714950989754,0.007130306148475613,0.1765556341815412,640,512
train,04817,60.81231689453125,26,949.9910399590384,1737.8063679992122,0.009346400873812014,0.21865023298567213,640,512
train,04818,49.1590461730957,26,740.00384,1650.992782780258,0.009663305705971719,0.23260174543727347,640,512
train,04819,35.94655990600586,21,2027.9733760819192,2859.567917723063,0.0012075742679175377,0.1523822284652366,640,512
train,04820,30.23221206665039,18,1299.993599999999,1855.3890666723553,0.029986946127661247,0.20580290318666325,640,512
train,04821,24.6617374420166,20,1391.9969279999996,2084.602643202047,0.033668312570597506,0.24222155870625053,640,512
train,04822,21.33810806274414,14,1449.978240040957,2372.715282291567,0.00808853313171541,0.20195950655857428,640,512
train,04823,18.849863052368164,13,1368.007679999997,2304.1512467786824,0.002266743143209057,0.391967933504074,640,512
train,04824,19.107309341430664,33,896.9951359795203,1609.7888795083252,0.04273411625692687,0.39358349111200314,640,512
train,04825,16.669809341430664,33,890.9850240614435,1487.1503825380082,0.010922234063172854,0.4373691848850319,640,512
train,04826,19.875682830810547,22,1172.9959039795208,1718.4558661780948,0.017825470153438692,0.4548149420328105,640,512
train,04827,24.84088706970215,22,649.9884800409595,1407.6356072690044,0.04580202639987637,0.3870847361624241,640,512
train,04828,25.590442657470703,21,959.9999999999991,1732.235419429547,0.015687509221422445,0.27034019322740044,640,512
train,04829,25.196365356445312,12,1399.996416,2487.411322661547,0.0913048943229854,0.20540441000870835,640,512
train,04830,26.76717758178711,7,2064.9998719385576,2981.4192457084346,0.047961944342855826,0.21326803513944448,640,512
train,04831,27.445476531982422,16,1128.0015359999989,2711.8719119974403,0.04943731484405157,0.28760527209034775,640,512
train,04832,24.87833595275879,27,987.9900160000011,2132.0695277037034,0.014940208757123326,0.29079881137357333,640,512
train,04833,25.173507690429688,34,1452.0084480000012,2097.3840508229277,0.0014073259957482313,0.29267337944842003,640,512
train,04834,23.670974731445312,29,1050.0095999999999,1616.1729964187366,0.003670921329021106,0.35769615533827265,640,512
train,04835,26.62062644958496,34,839.9892479999996,1471.2345185870302,0.06069591001028501,0.3987434116067992,640,512
train,04836,27.061147689819336,28,1029.0161280614384,1479.4663611479775,0.004688270382687513,0.37280042911795375,640,512
train,04837,24.538101196289062,22,987.9900160000016,1797.4526021706472,0.005168321096207596,0.3407163319679755,640,512
train,04838,25.88680648803711,21,462.0097280409604,1777.7118476151466,0.005892878296465536,0.214710658018126,640,512
train,04839,31.79376792907715,18,944.0051199999989,1593.1654364455824,0.0740665960725909,0.19693817048451634,640,512
train,04840,38.689327239990234,24,859.9825920819211,1624.7895226504534,0.02825852462045778,0.21502564353157663,640,512
train,04841,55.770912170410156,23,987.0157440614383,1739.133412182818,0.0018808031483744103,0.189354658615235,640,512
train,04842,103.3797378540039,16,756.0122879180823,1874.44670799872,0.003350108775798781,0.1772720188908504,640,512
train,04843,125.7503433227539,14,1152.0,2193.2856868629947,0.0415515357147385,0.16283529779235126,640,512
train,04844,128.0078887939453,13,775.0060159795215,1993.2234929325302,0.003089122767205424,0.206079165588672,640,512
train,04845,126.2142105102539,8,1566.0151039590392,2690.3752559820814,0.005236710655070454,0.13081856534794895,640,512
train,04846,137.36041259765625,12,3059.9884800000004,3568.0837706547204,0.006043757639644316,0.08269664718672914,640,512
train,04847,137.3307647705078,16,1425.0043519795254,3370.0550680166407,0.006692209530232999,0.09307215888747263,640,512
train,04848,135.94593811035156,13,2491.0259840614444,3309.0077390879505,0.004167169796700147,0.11752603163705921,640,512
train,04849,130.28488159179688,11,1430.0016640000051,3269.541998547318,0.032261647979570894,0.20394062489798384,640,512
train,04850,123.0089111328125,8,1484.0046079180804,3448.375640023043,0.015665078122548057,0.14178554660811749,640,512
train,04851,123.09446716308594,11,899.9976959999999,2366.7258298144584,0.01780061523109289,0.21357492215383606,640,512
train,04852,123.99336242675781,7,736.0020480000003,1519.150409131153,0.0010542895115844976,0.3232076551287834,640,512
train,04853,117.489013671875,7,2141.9919360000013,3066.995190848365,0.07780670278866281,0.17343993984437991,640,512
train,04854,112.15748596191406,5,857.9874560409594,1860.791398432768,0.2771518784430655,0.5275950847558842,640,512
train,04855,108.9245834350586,3,1642.9934719795192,2726.9938559931747,0.15359853788680206,0.3210293156608975,640,512
train,04856,100.63285827636719,4,1248.0000000000014,2691.7380000153603,0.09077106680048017,0.5419652550548525,640,512
train,04857,86.69770812988281,2,1150.0032000000006,1471.0097920000003,0.4800360205037003,0.6142858556970158,640,512
train,04858,77.18417358398438,2,1274.002047959039,1536.0069759795203,0.5733841152814037,0.6543941089339069,640,512
train,04859,68.6344985961914,2,1764.007167918079,3762.0035839590396,0.14607899387638645,0.6219598553391037,640,512
train,04860,60.41643142700195,3,1699.9936000000002,5961.984128013653,0.17346793269169702,0.3176135172854897,640,512
train,04861,74.76557922363281,2,2679.018688020479,2715.503200010239,0.3958709107971432,0.42512082692228664,640,512
train,04862,92.95843505859375,1,3199.991807999999,3199.991807999999,0.028124469433588636,0.028124469433588636,640,512
train,04863,86.73919677734375,3,988.995391979522,1565.008149326507,0.26236878416309517,0.51495521271474,640,512
train,04864,85.32122802734375,2,1624.0148480000005,1624.5013440102405,0.0069007849118113244,0.06424235980806624,640,512
train,04865,91.291259765625,2,1611.9920640000003,1687.9996159590396,0.3100141049343359,0.6738553224235195,640,512
train,04866,99.35379791259766,3,1943.0221440614375,2087.6786133674664,0.5620413400582087,0.7360926018740274,640,512
train,04867,90.5197525024414,3,552.0015360000002,1067.9941120000005,0.16572601118034785,0.21275058028267627,640,512
train,04868,88.09542083740234,2,1637.9836160409589,1717.9977600204802,0.19001985425720952,0.4026854692472106,640,512
train,04869,95.91313171386719,5,1288.0035840000005,1494.2022527877111,0.10727256658933704,0.2605367246772511,640,512
train,04870,92.81028747558594,4,854.0033279590401,1657.996032000002,0.06194305950999303,0.14172110939744653,640,512
train,04871,94.98177337646484,7,1260.01152,2125.996690262308,0.07064887561959816,0.6217558211557709,640,512
train,04872,93.33503723144531,9,1012.0028160000004,1877.2236302199474,0.09031513327631037,0.6950576654509999,640,512
train,04873,82.1244888305664,5,1475.004223979519,1726.8035327754242,0.015683734334743623,0.94826235501002,640,512
train,04874,79.0122299194336,2,1463.9923200000003,1660.0023040000008,0.16939957877611328,1.3020999012712962,640,512
train,04875,74.20878601074219,9,1080.98643197952,1508.2126079863467,0.10029633121035945,0.4816233724198011,640,512
train,04876,70.60929107666016,7,682.0014080000001,1336.1385417230629,0.11152454781006434,0.4563297768532148,640,512
train,04877,73.66754913330078,9,1199.996928,1922.216988435342,0.053480888670398345,0.3532502844296863,640,512
train,04878,77.0317153930664,11,1011.9918079180794,1910.5439301632002,0.0010683746160537657,0.37376876722864005,640,512
train,04879,84.07185363769531,9,1253.987328000002,2016.4396800045515,0.017664117124805364,0.32840049277483674,640,512
train,04880,84.21468353271484,5,1368.0076799999997,2198.800435183616,0.03054571700255232,0.18308899466844997,640,512
train,04881,86.55023193359375,5,1402.9965439795174,2204.1959295877123,0.10115903725368429,0.25279482947257276,640,512
train,04882,83.35969543457031,4,910.003839959042,1390.2541919846396,0.027185315587992774,0.2677670850636562,640,512
train,04883,77.32569885253906,3,624.9904000204797,1336.3286826461879,0.40906566906754016,0.5516551227972973,640,512
train,04884,71.80155181884766,3,1475.0042239795225,1699.0078506325353,0.18242977302189495,0.6258484690036513,640,512
train,04885,74.275634765625,1,1482.001023959039,1482.001023959039,0.22056425103240682,0.22056425103240682,640,512
train,04886,77.57732391357422,1,1619.9884800000018,1619.9884800000018,0.15735946170438844,0.15735946170438844,640,512
train,04887,81.56398010253906,2,3008.020479999999,4600.010240000006,0.26038372439098256,0.3382842210475606,640,512
train,04888,74.66934204101562,1,10033.045696020477,10033.045696020477,0.37840111871296606,0.37840111871296606,640,512
train,04889,73.35179138183594,3,1349.9965440000005,1523.0018773538138,0.33780231114987247,0.7683580310240616,640,512
train,04890,72.39859771728516,5,1624.0107519999983,1789.4026879959026,0.07473480002891078,0.6108504608875414,640,512
train,04891,73.4269027709961,4,1457.989632,1755.2458399743994,0.35343221529138535,0.7806531491419426,640,512
train,04892,72.07752990722656,8,812.007424,1368.2529919795204,0.0023915727683142666,0.30809749382829477,640,512
train,04893,77.19490814208984,11,1176.0076800000004,1587.2700043636362,0.08057066912802441,0.32320129998238223,640,512
train,04894,79.49235534667969,13,1259.9774720819175,1603.0736836954586,0.060347139786023116,0.32575251596227744,640,512
train,04895,85.46754455566406,14,1249.9968000000024,1557.2145051355437,0.11929087764155988,0.3957916838243442,640,512
train,04896,81.93155670166016,14,1104.0030719999997,1537.2885942974174,0.0024095760554538317,0.30746611643931304,640,512
train,04897,75.70469665527344,12,1351.9933439999998,1695.3334506564258,0.07806983310372131,0.41806031401512156,640,512
train,04898,77.32740783691406,13,891.00883197952,1921.224566147545,0.030896807523610285,0.3154067252427504,640,512
train,04899,77.50846862792969,12,784.0,1602.665269329919,0.00030361660173559824,0.33821626380645037,640,512
train,04900,81.9756088256836,11,799.9979519999997,1846.9050763599132,0.13441109483580674,0.39078848750116363,640,512
train,04901,82.73582458496094,13,870.0057599999991,1824.4630744520857,0.05931329689768938,0.46197644478682365,640,512
train,04902,78.29342651367188,14,728.0066560000009,1773.0753691413934,0.006406414892899926,0.5127455725692153,640,512
train,04903,82.90031433105469,5,1585.9838720409589,2736.8003840245756,8.26551875875461e-05,0.1931251425854122,640,512
train,04904,80.66268157958984,1,1936.0112640000016,1936.0112640000016,0.3065150995056735,0.3065150995056735,640,512
train,04905,83.31607818603516,4,1431.0221440614384,2355.5120639999996,0.14439352638960606,0.8074624853039698,640,512
train,04906,83.89080047607422,5,999.9871999999982,1933.4120319877106,0.11260313191137077,0.7360946564345405,640,512
train,04907,80.7731704711914,3,1456.0,1706.0083626803198,0.6624126657299012,1.2973169620831444,640,512
train,04908,57.51111602783203,7,1391.996927999998,1784.1502080204793,0.008004801683098133,0.6701806011948059,640,512
train,04909,54.155921936035156,4,924.9929599385597,2523.515199979521,0.09461701982748547,0.6431252025370022,640,512
train,04910,62.169273376464844,6,1247.993856000003,1542.8281280102403,0.23258655376633014,0.6466602576437198,640,512
train,04911,72.09688568115234,5,1074.9814400614405,1473.9889407918079,0.18951504177833003,0.44957352475294554,640,512
train,04912,80.14994812011719,4,1274.9788800614413,1502.73012801536,0.21291160025128425,0.5055419602867596,640,512
train,04913,85.25172424316406,1,1199.9846400000001,1199.9846400000001,0.15253525714717212,0.15253525714717212,640,512
train,04914,107.26859283447266,4,1507.9759360819212,1835.7471200051205,0.12154365002202676,0.5790412572490733,640,512
train,04915,111.14826965332031,2,1741.995007999997,1813.486176010239,0.07783643775879927,0.38217712003389825,640,512
train,04916,110.6285171508789,3,1638.0016639999967,1645.0006827008008,0.07687586185715656,0.2875961804298705,640,512
train,04917,108.69905090332031,7,779.9961599999995,1504.8582399824456,0.041393379360661994,0.4865397803400321,640,512
train,04918,99.27278900146484,7,999.9872000000018,1580.4348434256447,0.004339618466500441,0.563872702780478,640,512
train,04919,89.43159484863281,8,720.0030720000017,1586.6234159923197,0.1935331979512881,0.5835087429427717,640,512
train,04920,75.18638610839844,6,899.9820800819184,1485.66547202048,0.07100706220522603,0.3883613092452461,640,512
train,04921,86.43653869628906,6,1273.9983360000012,1633.173536003413,0.05370892854567766,0.329468122686649,640,512
train,04922,90.91899108886719,7,1512.0035839999996,2131.562816002925,0.012803703989874588,0.23600699290283675,640,512
train,04923,85.1663818359375,7,1418.9799040614382,3635.5600548776238,0.12769251132433343,0.277094982613834,640,512
train,04924,90.6250991821289,7,2045.9960319999989,2684.711908568503,0.10983106399568675,0.24617602730501192,640,512
train,04925,86.20976257324219,8,1710.0072959999973,2864.6166960128003,0.07700736506317335,0.17742019943711662,640,512
train,04926,88.94718933105469,5,2500.9883519385594,2627.9907071754233,0.08239584983454382,0.2853002619711204,640,512
train,04927,106.2486343383789,4,1299.996672,4827.2514400256005,0.06989862991543454,0.14670145517072508,640,512
train,04928,114.6702880859375,6,1159.9872000000005,3924.154954656428,0.08846473258307863,0.22209716661985893,640,512
train,04929,108.7416763305664,7,1031.9953920000007,2998.577316588983,0.002382232804135717,0.21996037538417004,640,512
train,04930,99.68757629394531,5,1860.0271360819186,3082.8028928327676,0.07972428783714636,0.27034452860011593,640,512
train,04931,95.146240234375,8,1424.9801600204805,2590.99209601024,0.04832015062336783,0.2652166243084837,640,512
train,04932,97.67048645019531,15,874.9840000614405,1810.7912960081924,0.02469823316355295,0.2592539442515424,640,512
train,04933,101.77531433105469,18,1241.9856639590344,1761.221119981795,0.01667563181641326,0.2719860029381148,640,512
train,04934,106.6310806274414,17,1913.9772160409607,2399.650319063643,0.037202788447676785,0.17229599621057953,640,512
train,04935,116.45463562011719,16,1715.995903918082,2357.2534959923196,0.05232993303537922,0.23168752834592884,640,512
train,04936,113.4600601196289,11,2123.993087999998,2420.3640669053657,0.05461308574312041,0.22476777182865143,640,512
train,04937,117.80745697021484,18,1971.9956479999994,2401.335615997724,0.030775488530643384,0.228864838858926,640,512
train,04938,118.2987289428711,16,1754.9930879385615,2179.6268079923207,0.046459715251598706,0.23408235600176908,640,512
train,04939,117.85969543457031,13,1800.007680000001,2236.387647992124,0.05033692164400075,0.2528405438468018,640,512
train,04940,88.89237976074219,16,949.9975679999994,2094.3780960051195,0.015345637946957404,0.36655982377688195,640,512
train,04941,84.57694244384766,22,910.0038399590405,2647.5487767161026,0.004675034019780486,0.145096712366269,640,512
train,04942,75.12156677246094,17,1585.983872040959,2751.0025374153797,0.02972357544131577,0.18294432693980422,640,512
train,04943,74.1190185546875,11,1507.992575999999,3234.6440203692223,0.0036371730803718763,0.21626999846584763,640,512
train,04944,71.46885681152344,11,1175.0049919795192,3630.449704721689,0.07213095280155755,0.30154559661612784,640,512
train,04945,70.81956481933594,8,2897.993343959041,4927.491919994884,0.09736583924647664,0.2866809417143459,640,512
train,04946,66.67424011230469,6,1984.0040960000038,4056.164554670082,0.03162243222601843,0.3307188539343664,640,512
train,04947,64.9471435546875,3,2852.007936000001,3724.6747306666675,0.058683253571451946,0.2714675723741553,640,512
train,04948,66.46161651611328,3,1889.9808000409591,3089.988138653012,0.031730365468543506,0.14145228736621493,640,512
train,04949,67.33389282226562,5,2209.0180480204776,3475.0048640040964,0.014148492145892061,0.11699540982249206,640,512
train,04950,67.30984497070312,7,1471.9999999999982,2958.864420559726,0.0009492321820964579,0.1055107202039021,640,512
train,04951,67.16143798828125,5,2622.9745280614425,3200.397260816385,0.038752675670835596,0.20635430068992844,640,512
train,04952,66.09574127197266,5,1680.01536,2982.812902424575,0.16009346534456212,0.22838489475281748,640,512
train,04953,66.37950134277344,3,735.9897600000004,2621.9862613469872,0.17659656199782808,0.4403772802053651,640,512
train,04954,69.04500579833984,4,1721.997312,2694.2596000153603,0.1284677071964535,0.2928275946277038,640,512
train,04955,76.8145980834961,12,1377.01113593856,2712.7491573350403,0.032997811534896324,0.26997008949432,640,512
train,04956,74.95954132080078,14,1458.020736040961,2544.857910874697,0.014845372045340165,0.24139818959386633,640,512
train,04957,64.75440979003906,14,1240.00256,2186.5059611443194,0.04728486018326366,0.2472694151047094,640,512
train,04958,75.6907958984375,21,1680.0,2323.9995306647156,0.006387190028364818,0.19213135703771728,640,512
train,04959,71.37762451171875,16,1304.9911679385605,2136.3087159705606,0.03845539572806447,0.18439540123512588,640,512
train,04960,68.07240295410156,8,1184.006143999999,2109.5055999795195,0.023766990208430892,0.24843277458928764,640,512
train,04961,71.02256774902344,8,2170.024320040963,2384.7597599948804,0.009452665494421699,0.21097365522039913,640,512
train,04962,72.25123596191406,8,1820.0076799180797,2309.2418559999996,0.009824889708240279,0.19503677489255933,640,512
train,04963,77.50785827636719,10,1020.004352,2259.7942656040955,0.04388928527894155,0.2495566734188206,640,512
train,04964,88.60005950927734,15,832.0204800000004,2459.398506654378,0.001631739210872248,0.2222342909247059,640,512
train,04965,88.65708923339844,15,1554.0087039590405,2517.331498653014,0.002028770064575409,0.15518103961532315,640,512
train,04966,90.54899597167969,15,1800.0076799999988,2669.863509338795,0.00661926416702828,0.18656252335414894,640,512
